"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TMEM267",0.00781887746471813,3.6120736943697,0.0983395663732012,0.92253445711504,0.962895024112279,-5.94285772937104
"GAS1",-0.00799860355562519,4.56216876471172,-0.0982481710931171,0.922606210717088,0.962895024112279,-5.94286648113671
"LPIN2",0.00981629148176631,7.69383122217899,0.0978705218316833,0.922902706838547,0.9630662713188,-5.9429025576092
"FZD5",-0.00859694813360233,4.73109335832235,-0.0978451327605679,0.922922640457058,0.9630662713188,-5.94290497802304
"TRRAP",0.0101623569040974,6.04607050654659,0.0977138271154237,0.923025732750897,0.96309435827099,-5.94291748575838
"SFXN1",-0.00866922121008725,6.65791273391589,-0.0973346227406103,0.923323466073432,0.963325514240502,-5.94295351328397
"OR2S2",0.00816753215274519,5.76841035789499,0.0969107087454313,0.92365631685365,0.963572848490542,-5.94299362290403
"MPHOSPH6",0.00803704713628412,8.59012332187142,0.0967993776018167,0.923743734733103,0.963572848490542,-5.94300412776186
"CYP11B1",-0.00567306889637274,4.68034501181278,-0.0967415119196415,0.923789171601191,0.963572848490542,-5.94300958302146
"ASTN2",-0.0103597421138796,6.07386335410059,-0.0961720392360692,0.924236342922272,0.963925939332658,-5.94306309592202
"BRD1",0.0099116087626574,6.9508942398452,0.0961162299045972,0.924280167881817,0.963925939332658,-5.94306832329769
"LAPTM4A",-0.0154695290007166,9.09207386956666,-0.0960026872295943,0.924369329412374,0.96393941205548,-5.94307894890323
"CD80",-0.00796868570576473,6.01424826298487,-0.0957560784740065,0.924562987090341,0.96406184295119,-5.9431019839377
"DET1",0.00952782704651333,5.86244102023297,0.0955881905379156,0.924694829374833,0.964119802720271,-5.94311763201262
"NOL11",-0.0102123380468781,6.74993936352363,-0.0951751389418596,0.925019207913636,0.964176061300984,-5.94315601389841
"PCDHA5",0.00851313212669816,6.25454200670738,0.0951459247823781,0.925042150942962,0.964176061300984,-5.94315872226989
"APEH",-0.0123475141432511,6.89822846109161,-0.0949704282186988,0.925179976702729,0.964176061300984,-5.94317497463134
"PIP4K2A",0.0161436361764109,7.86696904566689,0.0949260980420794,0.925214791668702,0.964176061300984,-5.94317907521138
"TMEM39A",0.00797299990585351,5.81421245467855,0.0947400428864371,0.92536091285121,0.964176061300984,-5.94319626461378
"EXO5",-0.00817313907565422,3.84973479507444,-0.0946764527411303,0.925410854934095,0.964176061300984,-5.9432021319012
"BIN1",-0.0146602089948993,8.77091717061596,-0.0945578025625404,0.925504040605995,0.964176061300984,-5.94321306890232
"FARSA",-0.0124221811703474,7.62645485537546,-0.0944350112566669,0.925600479792597,0.964176061300984,-5.94322437319737
"DMC1",-0.00561704444025757,3.82805997811194,-0.0944305587241682,0.925603976793498,0.964176061300984,-5.94322478282639
"PRIM2",0.00489317592248314,3.43517973121595,0.0944185187890202,0.925613432917243,0.964176061300984,-5.94322589039304
"VASH2",-0.00624226215430263,3.91599436077882,-0.0943590278902443,0.925660157029683,0.964176061300984,-5.94323136095401
"C8orf44",-0.0083021060810149,5.07580334235527,-0.0943542275341688,0.925663927238103,0.964176061300984,-5.94323180222662
"ABCC5",0.017557810190416,8.14092237404106,0.0940051323951692,0.925938111970881,0.964357836168394,-5.94326383265991
"LAMB1",0.0145316723294195,4.67908246133922,0.0938921011188398,0.926026890502212,0.964357836168394,-5.94327417816551
"THNSL1",0.0066878016995219,4.48459539092922,0.0938406916345508,0.926067269549986,0.964357836168394,-5.94327887944866
"ADAMTS5",-0.00952886098653668,4.27104445969015,-0.093621149685113,0.926239708791247,0.964372837641862,-5.94329892712024
"AATK",-0.0103694160595749,9.10652154029197,-0.0935163745787966,0.926322005711643,0.964372837641862,-5.94330847821514
"RTL8A",0.00790052911918948,6.70172795366874,0.0934086686323606,0.926406605574704,0.964372837641862,-5.94331828534105
"PDGFC",0.0208490060559109,6.47003606706426,0.0933727461880884,0.926434821799129,0.964372837641862,-5.94332155373499
"FH",-0.00767200778874679,6.85948763482722,-0.0933227311042095,0.926474107620887,0.964372837641862,-5.94332610225198
"RPL35A",-0.00527914789058,6.58225887161642,-0.0932396854856574,0.926539338672443,0.964372837641862,-5.94333364928344
"KLHL26",0.0132937471137561,6.79780074761539,0.0926786590049914,0.926980030105617,0.964664150299192,-5.94338445845529
"GP1BA",-0.00810726463483057,6.39513046185754,-0.0925725265276552,0.927063400832992,0.964664150299192,-5.9433940358434
"CILP",0.00830158801032184,6.35365845501065,0.0925593089749839,0.927073783737132,0.964664150299192,-5.94339522782671
"UCKL1",0.0109034399205036,7.2246664827501,0.092494843834255,0.927124423814402,0.964664150299192,-5.9434010389747
"MYH1",-0.00611714863719614,3.18359245616098,-0.0921144762468144,0.927423224950511,0.964895641297673,-5.94343524448995
"HNRNPAB",-0.00856662856639013,8.08926124144845,-0.0919850698790562,0.927524883766185,0.964922003246596,-5.94344684957549
"AKAP13",-0.00713410848069248,5.22671567192056,-0.0916277154166949,0.927805620182169,0.965006741208318,-5.94347881224401
"BIRC5",0.00670599504194118,5.70805701114213,0.0915985469982037,0.927828535213915,0.965006741208318,-5.94348141565203
"KMT2A",-0.00834896341628497,6.38442260823883,-0.0915124404139865,0.927896181870376,0.965006741208318,-5.94348909620727
"INSL5",-0.00467197305980873,4.03122488403547,-0.0914927551583895,0.927911646988018,0.965006741208318,-5.94349085108365
"XIST",0.0734935999137966,4.99986786104786,0.0912644989494177,0.928090971603855,0.965113847177787,-5.94351117183408
"SELP",-0.00614876400007782,5.90472781736169,-0.0910405436150204,0.928266921120388,0.965217426081509,-5.94353106039963
"CLUHP3",-0.0112264670941117,7.01145033281711,-0.0909252867404855,0.92835747363384,0.965232198943473,-5.94354127686547
"NPAP1",0.0104366962281823,5.65119706346948,0.0907878988082055,0.928465414889595,0.965265047319229,-5.94355343815163
"GYG1",-0.0125515306769223,8.00236936139208,-0.0901921748876096,0.928933472146332,0.965653557049215,-5.94360595778025
"EFHD1",0.0255710811744998,9.06713449256205,0.0901178506645687,0.928991870156577,0.965653557049215,-5.94361248603884
"TBCB",-0.00876264128443815,9.97398019707267,-0.0898252045522418,0.929221811954627,0.965792807055093,-5.94363813829839
"EXPH5",0.00753326851777974,5.10900353374917,0.0897529159385864,0.929278612499028,0.965792807055093,-5.94364446200585
"ASS1",0.0184062733243988,7.85649633787345,0.0888874063246627,0.929958713675578,0.966420188804894,-5.94371978048978
"SNX13",-0.00671973530771082,5.66970247121758,-0.0886260576790571,0.930164087289295,0.966474948779504,-5.94374238024856
"DEFB126",-0.00858462267870182,4.37162307320917,-0.0885373510183567,0.930233796097958,0.966474948779504,-5.94375003591759
"COLQ",0.0085719647639947,5.74149798013737,0.0883748174482093,0.930361522167136,0.966474948779504,-5.94376404320791
"NEDD4L",0.0146344938041529,7.45007823412744,0.0881598398575781,0.93053046400942,0.966474948779504,-5.94378253066618
"PRDM9",0.00574634032413386,4.61158445462275,0.0880773825346789,0.930595264637234,0.966474948779504,-5.9437896098216
"IFNGR1",0.0143065232415889,7.5528043900581,0.0880727918031161,0.930598872363849,0.966474948779504,-5.9437900037522
"RBM23",-0.00870269175352643,8.06531954180889,-0.0880592681295682,0.930609500246784,0.966474948779504,-5.94379116409914
"NTRK3",0.00963763608340185,7.59285633855322,0.0879888471274123,0.930664842388259,0.966474948779504,-5.94379720342554
"OLIG2",0.0127469435824796,6.05303399182466,0.0877848359283617,0.930825171814914,0.966474948779504,-5.94381467223384
"PARK7",0.00688796850833568,10.7086903411434,0.0877581379059148,0.930846153623467,0.966474948779504,-5.94381695529939
"P2RX3",0.00552742022650083,3.82671973601609,0.0877503349189128,0.930852285951753,0.966474948779504,-5.94381762243615
"UQCR11",-0.0102841527192366,9.7258852196953,-0.0873916525828386,0.931134177324232,0.966681143532108,-5.94384822493026
"BBLN",0.0101908416520989,7.90152869360058,0.0873030652025956,0.931203800290876,0.966681143532108,-5.94385576384789
"SYT17",0.0190217465722702,8.32481781217421,0.0868400447672627,0.931567708395716,0.966945045384412,-5.94389504324487
"MBNL3",0.00454840956072088,3.36160021840683,0.0867849914492919,0.931610978235191,0.966945045384412,-5.94389969969691
"TSPYL2",0.0172408838831916,9.35311236579486,0.0866412742515637,0.931723935569829,0.966982902430582,-5.94391184150194
"KCMF1",0.010763923279697,8.45436227327757,0.0865186372654903,0.93182032566236,0.967003560481755,-5.94392218646492
"SETD3",0.00643164799160037,8.44467432851548,0.0863963706789385,0.931916425691715,0.967023914151375,-5.94393248560655
"NBL1",-0.0107981643467618,8.8975974257112,-0.0860744224980345,0.932169478058263,0.96720711621589,-5.94395953533316
"BSG",-0.0138505343155169,7.75075185485208,-0.0856423972893932,0.932509062844026,0.967480065775236,-5.94399567503837
"CDADC1",0.00902228203543879,4.59614819309965,0.0854698955390094,0.932644658067997,0.967541348318182,-5.94401005436226
"RPP25",-0.0081359315007641,5.71009979156173,-0.0850274847311284,0.93299242518774,0.967822713459845,-5.94404680020981
"BICDL1",-0.00884207961400167,5.31653527908736,-0.0846578339001435,0.933283008143685,0.968044718349381,-5.94407735661141
"RNASE1",-0.0149160016661354,6.34297076808177,-0.0844546625466425,0.933442725431516,0.968130957968061,-5.94409409468331
"ZDHHC6",0.00707934388355216,7.41198189212459,0.0841564848067617,0.933677134424033,0.968294644452715,-5.94411858698662
"PIP5K1C",-0.0154347000837203,9.02694422006548,-0.0840179781236285,0.933786021946596,0.968305982981713,-5.94412993447282
"KCNH2",-0.00886625318547644,7.19538220567823,-0.0839477351633188,0.933841244205965,0.968305982981713,-5.94413568215428
"APRT",0.00743850144020575,6.67548937512069,0.0836965147797348,0.934038746595347,0.968348000322417,-5.94415619912972
"ADH5",0.0137525789984793,7.67591102150668,0.0835770041846938,0.934132703981746,0.968348000322417,-5.94416593789825
"SAMHD1",0.00743531627116352,6.35797694316292,0.0835477453546269,0.93415570697201,0.968348000322417,-5.94416832004452
"PDE6H",0.00527947593069933,3.55121020698102,0.0834387565839208,0.934241393335378,0.968348000322417,-5.94417718617376
"FAM149B1",0.00424233893468954,4.49341466414472,0.0834090810826078,0.934264724189895,0.968348000322417,-5.94417959824329
"EFNA1",0.0201446692810895,6.196117997884,0.0832269279616304,0.934407934142732,0.968417043312284,-5.94419438513904
"DCAF16",0.00999345645964854,5.00221826229873,0.0829766322112112,0.934604721964919,0.968541598344465,-5.9442146510476
"HEATR1",-0.00628868996105989,6.68701004188589,-0.0828774027558545,0.934682739447201,0.968543059981228,-5.94422266855792
"KIF13B",-0.0177640780886744,7.29138781725302,-0.0827174015051238,0.934808539137251,0.968594030512396,-5.94423557609569
"BTBD2",-0.0197453242722233,7.5938693964043,-0.0826155020945282,0.934888657631525,0.968596091047292,-5.9442437834793
"SEZ6L",0.00783432019945884,7.08577536502844,0.0823854245700196,0.935069558860857,0.968596091047292,-5.94426227765213
"SELENOT",-0.0117122751456343,8.64514553030672,-0.0823065376635848,0.935131585467535,0.968596091047292,-5.94426860690121
"AKT2",-0.00543900289748237,4.97187028954554,-0.0821587730689795,0.935247769838887,0.968596091047292,-5.94428044603527
"KRT85",0.00615601098988524,6.03404984849692,0.0821509070687191,0.935253954760262,0.968596091047292,-5.94428107567571
"IL17RA",0.00889792100748098,6.6857696591394,0.0821302522972979,0.935270195325899,0.968596091047292,-5.94428272871702
"ATF3",-0.0186789032337329,5.85868732774518,-0.0818098830202232,0.935522101007022,0.968777616760732,-5.94430831529939
"IFNA4",-0.00748279942071824,5.16799098576819,-0.081603932631327,0.9356840430019,0.968865958695579,-5.94432471094058
"MAN1B1",-0.00886314613561424,6.71233187555589,-0.0813837770539058,0.935857157900055,0.968965854338743,-5.94434219178003
"MAP3K7CL",-0.00541490972062742,3.118082159891,-0.0811690043444707,0.936026043209582,0.969061354757513,-5.94435919972983
"SPACA1",0.005526622550319,3.38517173481618,0.0808328029226268,0.936290419472497,0.969246522870523,-5.94438573348946
"SEC11A",-0.00995508050614023,7.66248811409924,-0.0806850866997658,0.936406580376686,0.969246522870523,-5.94439735677798
"PGF",0.00792312041630307,6.35738708358529,0.0806490907574389,0.936434887041322,0.969246522870523,-5.94440018595697
"CYTL1",0.00840145515154638,5.14006687664931,0.0805468453018183,0.936515291789138,0.969250395717917,-5.94440821527816
"UXT",-0.00882080257768927,7.76541181843406,-0.0803516365544662,0.936668803808512,0.969299296097601,-5.94442351672305
"OCEL1",-0.00831237124244192,6.81964595640714,-0.0802260451471022,0.936767570131055,0.969299296097601,-5.9444333415942
"ETV3",0.00665132982297723,4.34662013089244,0.0801859058134736,0.936799136318463,0.969299296097601,-5.9444364784092
"NUP85",-0.0115572715551498,6.21762749149793,-0.0800968034986487,0.936869208124075,0.969299296097601,-5.94444343598429
"GAPDH",-0.00525388127748831,12.4635980046558,-0.0798416097006598,0.93706990041279,0.969404138481663,-5.94446332007368
"MAST3",0.0177240531465487,9.43210592165124,0.0797729552742557,0.937123893104713,0.969404138481663,-5.94446865863706
"LRRK1",0.00822540719971968,6.32153861018325,0.0792500328009375,0.937535151166619,0.969663438569571,-5.94450917043595
"FAP",0.00561468817162963,4.98691037284835,0.0791826006748112,0.93758818519293,0.969663438569571,-5.94451437514879
"TREM2",0.00898141314695519,6.83747362093962,0.0790988927916527,0.937654020189833,0.969663438569571,-5.9445208299374
"KLHL21",0.0103033179101499,6.92666572013523,0.0790428059883346,0.937698131875654,0.969663438569571,-5.94452515102271
"ANGPT1",-0.00531528618799266,4.55689581300123,-0.0789666385142953,0.937758037126485,0.969663438569571,-5.94453101427482
"UQCRC1",0.0114610113316455,9.61529483045337,0.0787862583475285,0.937899906520409,0.969730824185275,-5.94454487712447
"SCD",-0.0205870951138874,8.13148575672684,-0.0780196672861032,0.938502855487615,0.970274887720167,-5.94460343888704
"TTC17",0.00858154580678514,6.13031037310085,0.0775696267998689,0.938856844630435,0.970521434235366,-5.94463755198599
"HMMR",-0.00529704716556971,4.84898479320212,-0.0775213026387019,0.93889485582004,0.970521434235366,-5.94464120323456
"SPTBN2",0.0211514871358131,7.53619471847286,0.0768985813619829,0.939384693972734,0.970948388317305,-5.94468805097748
"HSPBAP1",-0.00912599398875322,5.62292715221059,-0.0765611633530848,0.939650120255296,0.971143339359741,-5.94471327741941
"ALDH8A1",-0.0125657224266138,4.95510184367538,-0.0762745486156665,0.939875588310905,0.971290638227621,-5.94473461855951
"HNRNPL",-0.00913225279287075,7.40058436408771,-0.0761846726248477,0.939946291126706,0.971290638227621,-5.94474129418917
"BMPR2",-0.0070250325166929,5.38651815759402,-0.0759867732808396,0.940101974539248,0.971372120308901,-5.94475596563184
"DRAP1",-0.00901128573844221,8.11713037823326,-0.0757262678843544,0.940306912593492,0.971504477888332,-5.94477522028302
"CPB1",0.00679279967126935,5.44684848037023,0.0753514665429127,0.940601773994135,0.971578265861898,-5.94480280691032
"MBOAT7",0.010192956860086,7.96623828957384,0.0752606124514609,0.940673251475924,0.971578265861898,-5.9448094734739
